7517,5931,7517
7571,8911,957
7609,2372,6519
7619,8650,15529
7626,3109,2485
7630,9771,3878
7650,6258,6426
7652,1677,6047
7661,5931,12917
7681,1961,14816
7694,8650,4104
7698,9771,10715
7719,6307,12623
7737,5931,3540
7745,3109,13797
7774,9079,8476
7787,7606,6857
7794,3109,15987
7795,3583,96
7822,8650,4986
7829,4663,4473
7855,9771,10715
7866,3109,205
7886,8650,14739
7890,4962,12627
7904,15237,6782
7909,15237,4897
7920,8650,5407
7923,5931,15591
7925,5719,10362
7980,4962,10962
8004,7116,574
8010,15237,13900
8043,15237,9275
8054,8650,11799
8078,851,2544
8130,4756,16455
8161,2635,12069
8176,8667,5056
8191,9079,9713
8221,9462,2260
8241,5931,1425
8266,9079,13826
8281,4756,11430
8298,4663,4473
8337,5931,15591
8377,4218,13997
8456,4756,8281
8465,9079,8500
8476,9079,7774
8500,7296,8500
8508,6258,6432
8515,11087,8515
8521,1677,8521
8544,8650,14204
8605,8429,6121
8613,5931,12917
8642,1524,2450
8651,1961,4397
8671,7116,838
8675,4616,2540
8711,7116,4026
8754,11087,8754
8763,7116,2301
8774,4756,2992
8806,8650,6913
8807,9771,12622
8837,8911,7571
8846,7885,507
8852,8650,6913
8889,9771,5442
8901,11087,8901
8937,10358,1185
8960,5719,5623
8964,851,10041
9010,5813,4045
9029,465,15391
9062,1961,10413
9084,6784,563
9087,1677,15149
9110,758,3749
9122,8685,1325
9127,8650,3057
9148,1961,7240
9151,7885,5022
9160,2372,6060
9176,1326,15367
9252,4756,5883
9268,465,241
9271,9771,7855
9275,15237,15212
9306,15237,12642
9356,10358,15678
9412,7116,8711
9493,9771,8889
9533,8650,53
9550,9462,3688
9587,10358,5406
9631,5931,12385
9648,3583,5462
9657,12392,5576
9665,4756,8281
9713,9079,13826
9762,8911,1516
9804,5931,105
9826,2372,15613
9858,1018,3487
9863,6258,9863
9917,2786,9917
9948,7606,6857
9960,7116,8711
9963,13755,10186
9996,465,9996
9998,4158,12573
10001,10358,3594
10039,9040,14964
10041,851,8964
10065,2786,10065
10102,15237,12642
10106,8685,10216
10143,9040,14637
10186,13755,3574
10211,10404,10211
10216,8685,10936
10229,7606,11471
10236,6694,5955
10252,391,10252
10257,6513,11282
10273,2372,16147
10278,5813,14304
10312,391,10312
10362,5719,5623
10366,4902,16419
10375,8650,7001
10386,6258,6215
10413,1961,14816
10417,10358,9356
10429,4756,2346
10509,9040,11520
10522,4663,10999
10526,9771,13366
10571,8429,5125
10609,6258,7650
10610,8685,10610
10613,8667,4868
10618,6784,9084
10625,4663,6627
10653,3109,13613
10680,6694,5955
10715,9771,3878
10716,4616,5293
10766,11592,3909
10795,11876,10795
10806,6258,10386
10823,465,9029
10832,13755,10186
10839,5719,14703
10847,8667,10613
10876,4756,16079
10879,8650,53
10895,9040,14964
10914,758,10914
10930,8650,12845
10934,8650,1104
10936,8685,10106
10962,4962,10962
10971,2372,6525
10974,6258,979
10999,4663,6748
11011,14960,12434
11107,8650,3887
11126,13800,11126
11127,8650,10930
11148,8650,8806
11187,5931,1564
11206,2372,11846
11223,4756,9252
11224,7116,838
11231,5931,7517
11235,10358,10417
11236,9771,5442
11243,10358,15599
11264,3583,2196
11282,6513,1401
11285,7116,2285
11289,5931,14003
11309,2372,6095
11394,9040,10143
11428,5719,13395
11430,4756,16455
11442,6258,2646
11452,1326,5314
11471,7606,4585
11480,5639,11567
11492,1961,222
11520,9040,10895
11529,7116,2845
11542,2372,11309
11567,5639,1809
11574,5639,5390
11579,7606,13720
11593,3109,13797
11602,4218,11602
11668,1961,9062
11679,5714,697
11685,6694,10680
11691,12997,12642
11700,2372,5193
11716,6513,10257
11722,1018,1321
11732,465,13415
11745,5719,5657
11758,6307,15260
11785,9771,7855
11791,7296,11791
11799,8650,10879
11810,2635,12069
11846,2372,16419
11917,5719,6397
11934,15237,13900
11936,5719,8960
11987,8650,16018
12027,8650,14334
12069,2635,11810
12072,4756,12072
12077,7606,13464
12079,8650,15529
12113,5931,7661
12117,6258,2646
12137,15237,6782
12221,1677,2327
12227,6258,10806
12233,7606,7787
12245,6513,10257
12257,2372,12270
12270,2372,11846
12289,2372,16419
12328,12392,13653
12338,8650,4104
12360,9079,1398
12385,5931,15264
12408,4962,7980
12434,14960,5990
12459,4902,6490
12527,2372,15613
12532,8650,12532
12533,6307,7719
12536,5931,8241
12562,3109,13588
12564,7728,13680
12573,4158,9998
12622,9771,15952
12623,6307,11758
12627,4962,12627
12628,9771,7002
12642,12997,3698
12675,4218,8964
12694,6258,10974
12716,6513,16294
12719,2372,6519
12756,4756,3197
12778,5931,1425
12788,6258,8508
12803,7116,8763
12821,2372,13857
12840,4663,4596
12845,8650,3112
12862,3583,11264
12879,9079,9713
12891,5714,1401
12909,4756,8456
12917,5931,3737
13043,4218,1486
13057,14960,13057
13062,9040,13409
13087,7116,11285
13094,8650,6570
13096,8650,3057
13109,8650,762
13219,8667,13219
13236,5931,7517
13237,8429,696
13245,9079,16255
13279,8650,9533
13288,1961,7240
13299,4902,6490
13308,5714,16063
13335,5639,2280
13342,4663,8298
13347,3583,7795
13366,9771,11785
13380,8650,4104
13381,13800,7787
13394,5719,11428
13395,5719,5657
13409,9040,10039
13415,465,691
13443,11876,1949
13464,13800,15903
13466,1961,5362
13501,5714,1439
13530,4663,14653
13577,2372,5487
13588,3109,13797
13589,7885,5872
13613,3109,15919
13615,5813,10278
13621,13800,13720
13653,12392,13653
13680,7728,12564
13715,1677,13715
13720,7606,5783
13734,15237,7904
13735,9771,2071
13774,851,925
13797,3109,7866
13826,9079,8266
13836,8911,1516
13856,4158,13856
13857,2372,12289
13859,7885,9151
13900,15237,11934
13925,4756,16455
13961,12997,12642
13974,6258,11442
13982,8650,7886
13997,4218,12675
14001,8650,8054
14003,5931,1425
14020,4663,1785
14038,6694,14038
14090,9079,16201
14104,4218,8377
14123,9462,6415
14204,8650,7149
14263,8650,6760
14304,5813,15701
14334,8650,5568
14345,5931,4198
14353,5931,12778
14472,5931,14472
14479,10358,14479
14493,1018,9858
14499,5813,1401
14516,4756,8281
14572,10358,8937
14624,3109,5052
14637,9040,10895
14653,4663,2163
14668,10358,3594
14692,9771,13859
14694,11046,2940
14698,1524,8642
14703,5719,13395
14733,1524,4580
14739,8650,7149
14763,1677,8521
14816,1961,14830
14817,1610,14817
14830,1961,14816
14899,5719,10362
14954,4663,13530
14964,9040,10895
15058,8650,3639
15072,7606,4585
15104,10358,14572
15137,3109,6301
15149,1677,9087
15196,1961,4397
15212,15237,15847
15260,8911,12533
15264,5931,13236
15289,4902,4700
15367,1326,11452
15391,465,13415
15400,9040,16268
15438,3109,7794
15440,14960,15440
15464,15237,15212
15476,4218,11602
15477,465,9029
15529,8650,6760
15549,11876,1949
15591,5931,16009
15596,1018,14493
15599,10358,9587
15613,2372,6490
15635,465,9550
15641,1677,9087
15678,10358,14668
15701,5813,13308
15805,8650,6570
15838,10358,1185
15847,15237,9306
15854,9771,7630
15883,4218,13997
15894,9771,507
15903,13800,13464
15910,1961,5453
15919,3109,6301
15949,6258,16097
15952,9771,13735
15968,5931,12385
15981,11876,799
15987,3109,6932
15993,1610,15993
16009,5931,12385
16018,8650,7694
16046,6258,10974
16063,6513,1401
16070,1961,11492
16079,4756,12756
16097,6258,12788
16138,8650,8054
16147,2372,15613
16161,5719,7925
16201,9079,8476
16213,8650,4986
16242,9079,7256
16248,10358,1021
16255,9079,7256
16268,9040,6904
16294,5714,13308
16295,8650,12532
16302,1677,7652
16353,14960,15440
16356,9079,2623
16372,11087,16372
16391,5931,13236
16409,6307,11758
16419,4902,2229
16429,1961,9062
16455,4756,2346
16459,4663,13342
16476,1961,15910
