8651,1961,1961
8671,7116,7116
8675,4616,851
8711,7116,7116
8754,11087,11087
8763,7116,7116
8774,4756,4756
8806,8650,4902
8807,9771,9771
8837,8911,8911
8846,9771,7885
8852,8650,8650
8889,9771,7885
8901,11087,11087
8937,10358,10358
8960,5719,5719
8964,4218,4218
9010,5813,5714
9029,465,465
9062,1961,1961
9084,6784,6784
9087,1677,1677
9110,758,758
9122,8685,8685
9127,8650,4902
9148,1961,1961
9151,9771,9771
9160,2372,4902
9176,1326,1326
9252,4756,4756
9268,465,9462
9271,9771,9771
9275,15237,15237
9306,15237,15237
9356,10358,10358
9412,7116,7116
9493,9771,7885
9533,8650,4902
9550,7885,9771
9587,10358,10358
9631,5931,5931
9648,3583,3583
9657,12392,12392
9665,4756,4756
9713,9079,9079
9762,6307,8911
9804,5931,5931
9826,4902,2372
9858,1018,1018
9863,6258,6258
9917,2786,2786
9948,13800,7606
9960,7116,7116
9963,13755,13755
9996,465,9462
9998,4158,4158
10001,10358,10358
10039,9040,9040
10041,851,4616
10065,2786,2786
10102,15237,15237
10106,8685,8685
10143,9040,9040
10186,13755,13755
10211,10404,10404
10216,9771,9771
10229,13800,7606
10236,6694,6694
10252,391,391
10257,6513,5813
10273,2372,4902
10278,5813,6513
10312,391,391
10362,5719,5719
10366,4902,4902
10375,8650,4902
10386,6258,6258
10413,1961,1961
10417,10358,10358
10429,4756,4756
10509,9040,9040
10522,4663,4663
10526,9771,9771
10571,8429,8429
10609,6258,6258
10610,8685,8685
10613,8667,8667
10618,6784,6784
10625,4663,4663
10653,3109,3109
10680,6694,6694
10715,7885,7885
10716,4616,4616
10766,11592,11592
10795,11876,11876
10806,6258,6258
10823,465,9462
10832,13755,13755
10839,5719,5719
10847,8667,8667
10876,4756,4756
10879,8650,8650
10895,9040,9040
10914,758,758
10930,8650,4902
10934,8650,4902
10936,8685,8685
10962,4962,4962
10971,4902,2372
10974,6258,6258
10999,4663,4663
11011,14960,14960
11107,8650,4902
11126,13800,7606
11127,8650,4902
11148,8650,4902
11187,5931,5931
11206,2372,4902
11223,4756,4756
11224,7116,7116
11231,5931,5931
11235,4218,4218
11236,9771,7885
11243,10358,10358
11264,3583,11876
11282,6513,6513
11285,7116,7116
11289,5931,5931
11309,2372,2372
11394,9040,9040
11428,5719,5719
11430,4756,4756
11442,6258,6258
11452,1326,1326
11471,7606,7606
11480,5639,5639
11492,1961,1961
11520,9040,9040
11529,7116,7116
11542,2372,2372
11567,5639,5639
11574,5639,5639
11579,7606,7606
11593,3109,3109
11602,4218,4218
11668,1961,1961
11679,5714,5714
11685,6694,6694
11691,12997,12997
11700,2372,2372
11716,6513,5714
11722,1018,1018
11732,465,465
11745,5719,5719
11758,8911,8911
11785,9771,9771
11791,7296,7296
11799,8650,8650
11810,2635,2635
11846,2372,2372
11917,5719,5719
11934,15237,15237
11936,5719,5719
11987,8650,8650
12027,8650,4902
12069,2635,2635
12072,4756,4756
12077,7606,7606
12079,8650,4902
12113,5931,5931
12117,6258,6258
12137,15237,15237
12221,1677,1677
12227,6258,6258
12233,7606,7606
12245,6513,5714
12257,2372,2372
12270,2372,2372
12289,2372,4902
12328,12392,12392
12338,8650,8650
12360,9079,9079
12385,5931,5931
12408,4962,4962
12434,14960,14960
12459,2372,4902
12527,2372,2372
12532,8650,4902
12533,8911,6307
12536,5931,5931
12562,3109,3109
12564,7728,7728
12573,4158,4158
12622,7885,7885
12623,6307,8911
12627,4962,4962
12628,9771,7885
12642,15237,15237
12675,4218,851
12694,6258,6258
12716,5714,5714
12719,2372,4902
12756,4756,4756
12778,5931,5931
12788,6258,6258
12803,7116,7116
12821,2372,2372
12840,4663,4663
12845,8650,4902
12862,11876,3583
12879,9079,9079
12891,5813,6513
12909,4756,4756
12917,5931,5931
13043,4218,4616
13057,14960,14960
13062,9040,9040
13087,7116,7116
13094,8650,8650
13096,8650,4902
13109,8650,4902
13219,8667,8667
13236,5931,5931
13237,8429,8429
13245,9079,9079
13279,8650,4902
13288,1961,1961
13299,4902,2372
13308,5714,5714
13335,5639,5639
13342,4663,4663
13347,3583,11876
13366,9771,9771
13380,8650,4902
13381,7606,13800
13394,5719,5719
13395,5719,5719
13409,9040,9040
13415,465,465
13443,11876,11876
13464,13800,13800
13466,1961,1961
13501,5813,6513
13530,4663,4663
13577,2372,2372
13588,3109,3109
13589,7885,7885
13613,3109,3109
13615,5813,5813
13621,7606,7606
13653,11592,11592
13680,7728,7728
13715,1677,1677
13720,7606,13800
13734,15237,15237
13735,9771,7885
13774,4616,4616
13797,3109,3109
13826,9079,9079
13836,8911,8911
13856,4158,4158
13857,2372,4902
13859,7885,9771
13900,15237,15237
13925,4756,4756
13961,12997,12997
13974,6258,6258
13982,8650,8650
13997,4218,4218
14001,8650,4902
14003,5931,5931
14020,4663,4663
14038,6694,6694
14090,9079,9079
14104,4218,851
14123,9462,465
14204,8650,8650
14263,8650,4902
14304,5714,6513
14334,8650,8650
14345,5931,5931
14353,5931,5931
14472,5931,5931
14479,10358,10358
14493,1018,1018
14499,5813,5714
14516,4756,4756
14572,10358,10358
14624,3109,3109
14637,9040,9040
14653,4663,4663
14668,10358,10358
14692,9771,7885
14694,11046,11046
14698,1524,1524
14703,5719,5719
14733,1524,1524
14739,8650,8650
14763,1677,1677
14816,1961,1961
14817,1610,1610
14830,1961,1961
14899,5719,5719
14954,4663,4663
14964,9040,9040
15058,8650,8650
15072,13800,13800
15104,10358,10358
15137,3109,3109
15149,1677,1677
15196,1961,1961
15212,15237,15237
15260,8911,6307
15264,5931,5931
15289,2372,2372
15367,1326,1326
15391,9462,465
15400,9040,9040
15438,3109,3109
15440,14960,14960
15464,15237,15237
15476,4218,851
15477,465,9462
15529,8650,4902
15549,11876,11876
15591,5931,5931
15596,1018,1018
15599,10358,10358
15613,2372,4902
15635,465,9462
15641,1677,1677
15678,10358,10358
15701,5813,6513
15805,8650,8650
15838,10358,10358
15847,15237,15237
15854,9771,9771
15883,851,4218
15894,9771,7885
15903,13800,7606
15910,1961,1961
15919,3109,3109
15949,6258,6258
15952,9771,7885
15968,5931,5931
15981,8650,4902
15987,3109,3109
15993,1610,1610
16009,5931,5931
16018,8650,4902
16046,6258,6258
16063,5714,5813
16070,1961,1961
16079,4756,4756
16097,6258,6258
16138,8650,4902
16147,2372,4902
16161,5719,5719
16201,9079,9079
16213,8650,4902
16242,9079,9079
16248,10358,10358
16255,9079,9079
16268,9040,9040
16294,6513,5813
16295,8650,8650
16302,1677,1677
16353,14960,14960
16356,9079,9079
16372,11087,11087
16391,5931,5931
16409,6307,6307
16419,2372,2372
16429,1961,1961
16455,4756,4756
16459,4663,4663
16476,1961,1961
